"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"12866","FDC46","OUT045",3262.56273642334
"12867","NCM18","OUT046",1392.91426547667
"12868","FDK16","OUT046",1418.78510072333
"12869","FDI28","OUT017",1134.34186937
"12870","FDS11","OUT018",3752.42575222333
"12871","DRD13","OUT046",1017.61061753
"12872","FDL36","OUT035",1440.86835512333
"12873","FDI27","OUT013",694.134539373333
"12874","FDJ53","OUT019",199.878475303334
"12875","FDS44","OUT045",4060.30973759666
"12876","FDE28","OUT046",3644.92448578334
"12877","FDQ33","OUT018",2791.75553803666
"12878","FDB37","OUT017",4692.28119417001
"12879","FDQ31","OUT045",1386.15066959666
"12880","NCQ05","OUT046",2572.41326527333
"12881","FDE10","OUT013",2014.29184535
"12882","FDF38","OUT017",502.121902946667
"12883","FDE50","OUT019",630.140495476667
"12884","DRG37","OUT010",439.467592906666
"12885","NCH06","OUT049",3774.64423060334
"12886","FDY14","OUT045",4604.97720376
"12887","FDO27","OUT017",1605.91220771667
"12888","FDQ19","OUT049",3973.28103329334
"12889","FDZ26","OUT019",607.73504936
"12890","FDN51","OUT013",4575.99294345668
"12891","FDK20","OUT035",2191.97562243
"12892","FDD40","OUT018",2967.73969416667
"12893","DRI25","OUT018",932.214832113333
"12894","FDH56","OUT017",1767.60087217667
"12895","FDI36","OUT027",4277.94947098665
"12896","DRH11","OUT018",651.500380369999
"12897","NCV18","OUT017",2206.92439706
"12898","DRI01","OUT049",2982.91338713334
"12899","DRE48","OUT049",2849.69953501
"12900","FDS51","OUT035",947.670469186664
"12901","FDM38","OUT017",880.54806412
"12902","FDB60","OUT027",3831.04412640999
"12903","FDY58","OUT035",5008.94022380334
"12904","FDY22","OUT045",2082.91611767
"12905","FDF11","OUT027",4070.01859964666
"12906","FDZ51","OUT035",1341.99030835
"12907","FDQ45","OUT017",3017.67207535334
"12908","FDF17","OUT035",3143.25664734
"12909","NCF31","OUT027",3203.85583252
"12910","FDA37","OUT013",2004.99302732667
"12911","FDO51","OUT046",780.002155056668
"12912","FDF34","OUT013",2500.40859319333
"12913","FDD57","OUT018",1296.55046814667
"12914","FDO37","OUT046",4463.66985354667
"12915","FDR49","OUT049",913.720361776664
"12916","FDS39","OUT049",2113.64064601333
"12917","FDI48","OUT027",1486.83411074667
"12918","DRM35","OUT049",3420.81085719
"12919","FDV57","OUT035",3230.92882515
"12920","FDZ55","OUT013",2543.26282129
"12921","FDI28","OUT035",1210.02630708333
"12922","FDS21","OUT045",904.624413013335
"12923","FDT34","OUT013",1987.93629660667
"12924","DRI25","OUT035",1011.19576769
"12925","FDT47","OUT010",252.79610395
"12926","DRH39","OUT045",1555.40838148667
"12927","NCD54","OUT045",2268.09327401
"12928","FDU16","OUT027",2180.56903696
"12929","NCW29","OUT045",1662.7902256
"12930","FDV25","OUT027",5842.53445181
"12931","FDM56","OUT035",1401.84828058333
"12932","FDZ04","OUT027",1732.1928847
"12933","FDG59","OUT019",125.412063206667
"12934","FDI56","OUT045",1492.11680097666
"12935","FDS33","OUT035",1666.97098354
"12936","FDC23","OUT049",3058.55492513334
"12937","FDT11","OUT049",3213.83607465001
"12938","FDG17","OUT045",4386.43159398666
"12939","FDZ44","OUT045",1324.15239449
"12940","FDJ52","OUT013",2110.68317351
"12941","DRI23","OUT046",2466.13377512333
"12942","DRE15","OUT010",208.180191246666
"12943","NCF07","OUT013",1664.59393328333
"12944","NCR29","OUT049",737.771604013334
"12945","FDE44","OUT019",142.709047856667
"12946","FDT23","OUT035",1402.45858615333
"12947","NCG06","OUT017",3255.00173407667
"12948","NCU41","OUT010",647.874577826666
"12949","FDH46","OUT017",1992.47608719666
"12950","FDV31","OUT013",2742.81476608
"12951","NCT41","OUT027",3713.86896351667
"12952","FDE22","OUT027",3892.22793947333
"12953","FDC26","OUT045",1661.07211760333
"12954","DRF51","OUT017",750.658961973331
"12955","NCY53","OUT019",293.000559013333
"12956","FDY21","OUT017",3974.12892959334
"12957","FDL27","OUT013",919.930511406667
"12958","FDZ34","OUT049",3858.31151044667
"12959","NCF43","OUT010",361.222621553333
"12960","FDC21","OUT035",1602.81071157667
"12961","FDL26","OUT013",2679.96899415334
"12962","FDT25","OUT010",218.833790206667
"12963","NCR30","OUT046",1087.27158483666
"12964","DRL23","OUT019",255.971792403333
"12965","NCR05","OUT049",2752.52063203
"12966","NCE19","OUT018",834.741867466666
"12967","FDY07","OUT035",712.094982626666
"12968","FDB10","OUT017",3865.10071743334
"12969","FDP57","OUT013",1823.13370774
"12970","FDU48","OUT019",246.547615336666
"12971","FDH48","OUT035",1264.66859076
"12972","FDO33","OUT035",2016.26756246333
"12973","NCU29","OUT045",2351.01562352333
"12974","FDW35","OUT046",985.749890390005
"12975","FDH05","OUT010",561.843608113333
"12976","FDP26","OUT049",1348.04614773333
"12977","DRG27","OUT035",717.498360203335
"12978","FDQ33","OUT046",3437.80887544666
"12979","FDH20","OUT010",170.959485593333
"12980","FDV14","OUT046",1100.01164564333
"12981","DRD01","OUT046",855.608327979999
"12982","NCI17","OUT049",1560.18011460333
"12983","FDF39","OUT010",578.534459539999
"12984","FDX37","OUT046",1486.01249135333
"12985","NCX17","OUT035",3739.53604177001
"12986","FDN03","OUT013",3979.97470907667
"12987","NCS41","OUT010",556.642001226666
"12988","FDH34","OUT045",3784.31601868999
"12989","NCX53","OUT018",2123.92645705334
"12990","FDY31","OUT046",2145.57501063333
"12991","FDD20","OUT017",2076.88395857333
"12992","FDE51","OUT045",701.516208490002
"12993","FDV27","OUT046",1373.56902480333
"12994","FDF16","OUT035",2647.5001031
"12995","FDZ02","OUT049",1245.67726717333
"12996","NCK05","OUT045",1050.44920513
"12997","FDM12","OUT027",3825.43327445667
"12998","NCA05","OUT018",2151.45295935333
"12999","FDX33","OUT045",2029.61447777667
"13000","FDM25","OUT049",2872.75302646001
"13001","FDE41","OUT018",1234.76184236333
"13002","FDW14","OUT045",1332.23141143
"13003","NCD30","OUT046",1428.21726739
"13004","FDB23","OUT010",572.07912906
"13005","FDF45","OUT046",1119.04796621333
"13006","FDW20","OUT017",2380.81231518001
"13007","FDF47","OUT045",2893.51356929
"13008","NCR05","OUT019",629.88531653
"13009","DRB01","OUT046",2683.62511279001
"13010","FDE36","OUT013",3261.12145697
"13011","FDU56","OUT049",3068.31453224
"13012","FDB23","OUT049",3374.84100689667
"13013","FDN48","OUT049",1526.37124556667
"13014","FDS43","OUT013",2525.62562393666
"13015","NCN05","OUT013",2717.12347489999
"13016","NCL53","OUT049",2651.33743030333
"13017","FDL56","OUT046",1516.64592716
"13018","FDH17","OUT018",1614.28395472333
"13019","FDP37","OUT046",2299.11062119333
"13020","FDG09","OUT019",536.297550106667
"13021","FDA55","OUT045",4619.61016725666
"13022","FDX31","OUT049",3963.50550247
"13023","FDJ41","OUT045",3652.53957328333
"13024","DRC24","OUT045",2567.94855473
"13025","FDQ21","OUT035",2371.62471904666
"13026","NCT54","OUT045",1154.30217608333
"13027","FDH08","OUT049",4425.33913723
"13028","FDY38","OUT018",3997.22159227668
"13029","DRM11","OUT010",641.046232896666
"13030","FDG32","OUT049",2944.63332709999
"13031","NCH18","OUT046",2804.54745356667
"13032","FDI20","OUT035",4852.09303501
"13033","FDA33","OUT018",2419.14409677667
"13034","FDN45","OUT013",3278.30715315
"13035","FDT45","OUT010",136.93814868
"13036","FDR32","OUT035",4025.95110640334
"13037","FDA48","OUT017",3749.76999808667
"13038","FDN23","OUT017",2651.51852790333
"13039","NCR18","OUT035",634.460838386667
"13040","FDD45","OUT046",1421.93288106
"13041","FDI22","OUT018",3236.68307932665
"13042","FDT09","OUT013",2415.30958812667
"13043","DRC24","OUT027",4823.44665711
"13044","FDT39","OUT046",2237.46322268667
"13045","FDX28","OUT045",1490.54551297667
"13046","FDA50","OUT018",1443.46617356333
"13047","FDT33","OUT027",4647.20029784334
"13048","FDQ60","OUT049",2235.01728432334
"13049","NCM19","OUT018",1650.75242844
"13050","FDF40","OUT046",3672.67992341333
"13051","NCI30","OUT035",3347.10726325
"13052","FDK34","OUT049",3795.42312732
"13053","FDA38","OUT027",6152.44333472333
"13054","FDT02","OUT045",579.574949586667
"13055","FDC11","OUT017",1421.91278499667
"13056","FDD08","OUT046",713.503893103333
"13057","NCS29","OUT046",4817.55560322668
"13058","DRI03","OUT010",589.651799296665
"13059","FDK48","OUT035",1102.94674726667
"13060","FDM52","OUT049",2608.34533722
"13061","FDP49","OUT035",881.235114236669
"13062","DRA24","OUT046",2354.79703462333
"13063","NCJ43","OUT049",3368.65219615667
"13064","FDE11","OUT045",3339.66019038
"13065","FDP01","OUT049",1964.67236797
"13066","FDQ59","OUT018",1007.6440243
"13067","FDA43","OUT019",526.085909186667
"13068","FDL14","OUT017",2352.83401209666
"13069","FDV50","OUT010",211.15284399
"13070","FDT01","OUT027",5718.03988319667
"13071","NCC42","OUT035",2013.47352166667
"13072","FDO28","OUT046",1628.67963819667
"13073","FDD32","OUT019",220.619765416667
"13074","FDV45","OUT035",3199.90559673334
"13075","NCW17","OUT019",335.46136589
"13076","NCJ17","OUT027",2196.57458044667
"13077","NCF18","OUT049",3559.93935471001
"13078","FDP01","OUT045",1890.02683348
"13079","FDH24","OUT045",2788.30359806667
"13080","FDI38","OUT027",5747.78473122666
"13081","FDX03","OUT035",582.797044299998
"13082","FDY28","OUT046",3142.10516843334
"13083","FDN34","OUT018",2961.66032985
"13084","FDJ02","OUT045",2203.96531554
"13085","FDW40","OUT019",217.614211056667
"13086","FDX03","OUT017",684.659805893332
"13087","FDE17","OUT027",4488.58099357667
"13088","FDT58","OUT046",2404.05618104333
"13089","FDI38","OUT013",3555.67404017
"13090","FDW22","OUT035",4535.13680335333
"13091","FDS15","OUT027",2807.60059043333
"13092","NCX06","OUT013",3391.93431223001
"13093","DRK47","OUT035",3455.13832894333
"13094","FDC23","OUT027",5231.30040151668
"13095","FDM56","OUT010",218.224982686667
"13096","FDP21","OUT046",3366.105034
"13097","FDP58","OUT046",3373.82754833
"13098","FDA27","OUT019",517.253883543333
"13099","FDK41","OUT019",223.57344286
"13100","NCH42","OUT046",3926.92814826
"13101","FDG29","OUT045",483.152439793333
"13102","FDW15","OUT018",2033.10521169333
"13103","FDD28","OUT018",745.642303229999
"13104","FDQ37","OUT049",4429.14459480666
"13105","FDC23","OUT035",3638.98843491667
"13106","FDV13","OUT035",1555.51506484
"13107","FDK33","OUT046",4099.59021761334
"13108","FDO33","OUT013",2450.15783754333
"13109","FDN21","OUT017",2536.76045204
"13110","NCW06","OUT027",5457.69150997667
"13111","FDI38","OUT035",4525.68266528667
"13112","FDC21","OUT027",2382.51928212333
"13113","NCS05","OUT046",2311.96791828333
"13114","NCN53","OUT049",616.378642506667
"13115","FDV40","OUT010",176.416715293333
"13116","FDG60","OUT017",4145.68670306666
"13117","NCY30","OUT027",5112.62083023334
"13118","FDM40","OUT045",1902.21782012334
"13119","NCO30","OUT046",2515.50971396
"13120","FDK10","OUT046",2462.55088339
"13121","FDM36","OUT045",2762.34196989333
"13122","FDN10","OUT013",1964.3759871
"13123","FDM46","OUT018",1314.35171862
"13124","FDX50","OUT049",1458.60320314333
"13125","FDP33","OUT045",3791.59889418335
"13126","FDO12","OUT045",3008.43068258
"13127","FDC28","OUT013",1641.41957694
"13128","FDO31","OUT045",1271.22536696667
"13129","FDX45","OUT035",2921.95594607
"13130","FDV21","OUT049",2427.18875843666
"13131","FDH04","OUT049",1370.97677689
"13132","NCG54","OUT013",2892.67757971333
"13133","FDO13","OUT046",2202.66902513333
"13134","FDA09","OUT027",5114.65286293001
"13135","FDC38","OUT017",1970.19300402333
"13136","NCO42","OUT046",2180.80578434333
"13137","FDL45","OUT049",2360.48375448667
"13138","NCK31","OUT013",813.222590053332
"13139","FDM39","OUT017",2983.26861362667
"13140","FDC22","OUT010",435.687535600001
"13141","FDF46","OUT046",1632.17529903333
"13142","FDQ37","OUT045",4491.09980375
"13143","FDH41","OUT010",591.507505960001
"13144","FDQ04","OUT046",680.983469129999
"13145","NCQ02","OUT027",4650.73427547
"13146","FDJ57","OUT027",3932.22885947666
"13147","NCE07","OUT049",1853.02624130667
"13148","FDE56","OUT013",934.39530492
"13149","FDI20","OUT049",4504.85510968667
"13150","FDK36","OUT018",654.181612453334
"13151","FDP08","OUT027",6091.27814186668
"13152","FDF44","OUT017",2560.77106428
"13153","NCU53","OUT017",2243.12632884333
"13154","FDF47","OUT035",2798.75397267333
"13155","FDS55","OUT010",416.580396103332
"13156","FDZ52","OUT010",199.624694536667
"13157","FDL04","OUT018",1515.96048606
"13158","NCM26","OUT035",2729.47842589
"13159","FDX43","OUT049",2374.17047192667
"13160","FDP52","OUT049",3979.90833991333
"13161","DRK49","OUT045",595.385047483334
"13162","FDE38","OUT013",2416.56783916
"13163","DRF13","OUT035",2806.03699242334
"13164","FDK41","OUT010",199.8278856
"13165","FDJ04","OUT027",2919.88308873666
"13166","FDZ44","OUT018",1511.70615722
"13167","FDS11","OUT013",3878.53926902
"13168","FDA55","OUT049",4165.99093986666
"13169","NCW53","OUT046",2941.68421038667
"13170","FDB49","OUT027",2728.64549899332
"13171","FDD23","OUT017",3370.44246577667
"13172","NCV42","OUT045",1734.17717953667
"13173","NCZ29","OUT018",1927.60120099667
"13174","FDQ26","OUT013",627.65994661
"13175","FDV08","OUT017",612.81799959
"13176","FDC53","OUT049",1243.86300656
"13177","FDV58","OUT010",542.18870386
"13178","NCP02","OUT019",222.601763243333
"13179","DRI37","OUT045",824.845671489998
"13180","FDQ12","OUT049",3395.66449002
"13181","FDE33","OUT046",1617.78090277333
"13182","FDX27","OUT045",1512.30143790333
"13183","FDM22","OUT017",831.391550769999
"13184","NCH30","OUT019",278.528364023333
"13185","FDC04","OUT017",3043.61968843667
"13186","FDO38","OUT046",1355.85473890667
"13187","FDV52","OUT027",2996.58102940333
"13188","FDB32","OUT013",1793.79345527333
"13189","FDV43","OUT018",615.806453986667
"13190","FDI24","OUT018",2721.46975072
"13191","FDR40","OUT017",1556.06338442999
"13192","FDW02","OUT049",2712.74646131333
"13193","FDE44","OUT049",885.139121309997
"13194","FDL38","OUT046",1583.18414821
"13195","NCT54","OUT010",248.29589517
"13196","DRJ39","OUT010",544.356470983333
"13197","FDW55","OUT049",4039.82745478
"13198","DRF13","OUT019",329.287380296668
"13199","NCW17","OUT049",2697.34240154666
"13200","FDP13","OUT035",793.787288833334
"13201","FDS08","OUT018",2473.55458218333
"13202","NCP17","OUT035",1081.25423979
"13203","NCO53","OUT035",2566.07817827334
"13204","FDH19","OUT045",2628.28167513333
"13205","FDJ04","OUT017",2241.36130414
"13206","FDG10","OUT049",877.039830759996
"13207","FDA40","OUT010",212.912930676667
"13208","FDI53","OUT045",2001.44162793333
"13209","FDU09","OUT010",150.380761646667
"13210","FDK60","OUT045",1603.96758346333
"13211","FDR43","OUT017",586.822615356666
"13212","FDW22","OUT017",4169.55126098
"13213","DRP47","OUT010",679.665662286667
"13214","DRG48","OUT010",550.486225263332
"13215","FDA14","OUT035",2237.83874498333
"13216","FDU49","OUT013",1555.69800448667
"13217","FDK28","OUT045",5560.12723685667
"13218","FDT19","OUT046",3252.81834284666
"13219","NCQ42","OUT045",2019.00717411
"13220","FDD03","OUT045",3313.37627062
"13221","NCM53","OUT013",1653.88740322333
"13222","NCX53","OUT045",2523.35334840667
"13223","FDV14","OUT027",1973.90409554667
"13224","NCZ54","OUT017",3190.52747083334
"13225","FDB39","OUT013",699.927387756666
"13226","DRC24","OUT046",2313.16988702333
"13227","FDY36","OUT013",1082.11119097
"13228","FDN01","OUT035",2812.03263239
"13229","DRH25","OUT046",917.809616603332
"13230","FDV08","OUT046",680.336655526667
"13231","NCP53","OUT049",3987.89678586
"13232","FDU52","OUT010",502.892555350001
"13233","NCI42","OUT045",2677.45325775667
"13234","FDZ14","OUT035",2184.58261252
"13235","FDF11","OUT046",2718.95703261667
"13236","FDQ13","OUT018",1641.96183775
"13237","FDO32","OUT010",184.7721502
"13238","DRJ37","OUT018",2044.13080421
"13239","FDY43","OUT046",2699.35443805
"13240","NCT41","OUT017",2455.57580723666
"13241","NCV17","OUT045",1989.43193863
"13242","FDM04","OUT027",1273.13793295
"13243","DRB48","OUT018",371.663231093334
"13244","FDM24","OUT013",2494.84567883999
"13245","FDT37","OUT049",4009.66343016667
"13246","NCO05","OUT010",248.17288862
"13247","FDL13","OUT046",3288.62695328
"13248","FDL15","OUT017",2686.13905152667
"13249","FDB11","OUT018",3151.09652001667
"13250","FDL14","OUT019",326.384004043334
"13251","FDY10","OUT019",288.217407426667
"13252","FDJ40","OUT049",1898.11431717666
"13253","NCW18","OUT046",3769.31550030332
"13254","NCY06","OUT013",2721.31999010667
"13255","DRE13","OUT018",1286.01564790667
"13256","FDA26","OUT045",3685.92794523333
"13257","NCE19","OUT010",194.329631523333
"13258","FDE33","OUT035",1448.09849925666
"13259","DRL59","OUT027",1889.46599685
"13260","FDY07","OUT046",1092.17362611
"13261","FDF57","OUT018",2368.87454337333
"13262","FDM58","OUT035",1997.59562313666
"13263","FDP26","OUT027",2291.99011212667
"13264","FDY32","OUT046",2861.46342205
"13265","FDD51","OUT010",79.4979181800001
"13266","FDU22","OUT018",1952.76111719667
"13267","FDZ49","OUT018",3683.49889599667
"13268","NCI42","OUT017",3092.74630736666
"13269","FDT04","OUT027",748.678084909999
"13270","NCU41","OUT045",3353.86923901667
"13271","FDS56","OUT045",3661.58121496002
"13272","NCN42","OUT017",2584.13749282667
"13273","FDK34","OUT046",3655.78328430333
"13274","FDB03","OUT017",3928.47168349667
"13275","DRJ25","OUT035",990.359268176668
"13276","FDT25","OUT027",3205.48513389333
"13277","FDN20","OUT013",2425.06876246333
"13278","FDP09","OUT013",3819.10224883666
"13279","FDM20","OUT019",439.24051072
"13280","NCG55","OUT046",2009.29552679667
"13281","NCP14","OUT045",1997.68435208333
"13282","NCH06","OUT046",3439.59379647333
"13283","FDV52","OUT013",1549.29138837333
"13284","NCL07","OUT035",592.722080513333
"13285","DRJ11","OUT027",4211.68349555666
"13286","DRO59","OUT013",1096.65796665667
"13287","FDW15","OUT010",333.08522556
"13288","NCQ30","OUT035",1906.38497355
"13289","NCN54","OUT019",188.952852656667
"13290","FDY01","OUT027",3060.23966545333
"13291","FDX39","OUT035",3906.26200477333
"13292","FDH53","OUT027",2263.08092077334
"13293","FDA57","OUT035",728.076856923335
"13294","NCC07","OUT010",254.688429613333
"13295","FDU28","OUT013",2781.28475666
"13296","FDK36","OUT010",124.552626373333
"13297","FDR36","OUT018",647.847757183335
"13298","NCQ17","OUT035",2587.17103298
"13299","FDS28","OUT019",173.399797946667
"13300","FDE08","OUT045",2971.14067824333
"13301","FDU22","OUT046",2428.62414556
"13302","FDG41","OUT045",1500.43404115667
"13303","FDO31","OUT010",158.51988923
"13304","FDM21","OUT019",522.69025151
"13305","FDU40","OUT017",2581.02043916
"13306","FDV36","OUT018",2069.94398117667
"13307","FDT10","OUT027",1927.98662152
"13308","FDX38","OUT045",696.866671866667
"13309","NCU30","OUT027",3611.63714898333
"13310","NCV06","OUT049",3362.20288007
"13311","FDT16","OUT035",4795.51319565667
"13312","NCP41","OUT027",2504.25383232
"13313","FDZ56","OUT017",3239.63768889
"13314","FDC22","OUT035",2948.37809700667
"13315","FDU10","OUT035",812.42151059
"13316","FDS46","OUT045",1588.45880445334
"13317","FDO08","OUT049",2673.97384244
"13318","NCV42","OUT018",1760.65988498334
"13319","FDP33","OUT035",4254.49444665334
"13320","FDJ12","OUT046",3604.97002752334
"13321","FDH04","OUT045",1461.16606708333
"13322","NCU54","OUT013",3042.83148110666
"13323","FDO36","OUT010",510.209353353333
"13324","FDT37","OUT027",6634.64748667334
"13325","FDD14","OUT010",633.411737326668
"13326","FDA16","OUT013",3597.22483160666
"13327","NCS42","OUT019",235.33326852
"13328","FDP10","OUT019",266.53848227
"13329","FDQ28","OUT049",2732.41055360666
"13330","FDK57","OUT010",320.049205556666
"13331","FDK02","OUT013",2107.83449272667
"13332","FDW47","OUT018",2099.48368513
"13333","NCC42","OUT018",1940.68303913667
"13334","FDQ37","OUT018",4228.07106398666
"13335","FDL40","OUT046",1351.69415470666
"13336","DRE13","OUT010",195.63893832
"13337","FDQ34","OUT027",3057.27906369001
"13338","NCB54","OUT046",1856.99905881
"13339","FDS48","OUT049",2019.90397342
"13340","FDO15","OUT045",1023.01792332666
"13341","NCT30","OUT013",769.265996896667
"13342","FDU49","OUT027",2679.16828088
"13343","FDE21","OUT046",2283.61063074333
"13344","FDS49","OUT019",262.634541776667
"13345","FDT38","OUT027",2021.44728672334
"13346","FDZ01","OUT045",1668.28297573
"13347","FDC41","OUT035",1302.43796
"13348","DRG13","OUT010",456.833998303334
"13349","NCZ42","OUT018",3605.03712906667
"13350","NCM07","OUT045",1284.14894444667
"13351","NCV17","OUT018",2259.41407166
"13352","DRK39","OUT035",1545.98782193333
"13353","FDS37","OUT018",1727.58911073
"13354","FDV12","OUT019",344.229097446667
"13355","NCG19","OUT018",3724.99681181667
"13356","FDS51","OUT013",627.989517609999
"13357","NCO14","OUT046",523.112113486666
"13358","FDC38","OUT046",2091.36857073333
"13359","FDN15","OUT046",2001.87885879333
"13360","NCH42","OUT013",4081.37015674667
"13361","FDQ22","OUT046",548.005476656667
"13362","FDC05","OUT013",3263.57992346999
"13363","FDZ31","OUT013",2889.96404523333
"13364","DRJ23","OUT049",3453.60523567
"13365","FDC52","OUT035",2290.15744214333
"13366","DRD12","OUT010",183.31031972
"13367","FDV55","OUT017",2626.0007553
"13368","FDD32","OUT046",1347.78080424
"13369","FDR01","OUT049",3309.42975221666
"13370","FDY08","OUT019",448.04085538
"13371","FDQ45","OUT045",3339.95775859333
"13372","DRN11","OUT027",3146.66073848334
"13373","NCS05","OUT018",1752.12687012
"13374","FDY32","OUT035",2812.57059879001
"13375","NCD31","OUT045",3121.91965487
"13376","NCE06","OUT049",2477.87053081333
"13377","NCP14","OUT046",2294.64980558
"13378","NCF18","OUT019",369.916194086667
"13379","FDF14","OUT018",2495.93287475666
"13380","FDB22","OUT017",2029.63090084333
"13381","NCH54","OUT049",3139.96523175
"13382","FDU27","OUT035",822.354003763334
"13383","FDS58","OUT027",4451.45148033001
"13384","NCU29","OUT035",2833.21104239667
"13385","FDJ57","OUT013",3865.32066446334
"13386","FDL56","OUT049",1348.55903566667
"13387","FDH60","OUT035",3069.42838235
"13388","FDN24","OUT018",894.277026569999
"13389","FDD02","OUT017",2483.82387028667
"13390","FDP15","OUT017",3980.44464181334
"13391","FDB28","OUT027",5893.75304763
"13392","DRC49","OUT045",2364.24354928
"13393","NCG30","OUT018",1765.81415349
"13394","FDJ14","OUT049",1163.15622861
"13395","FDL52","OUT045",746.170271533335
"13396","NCG19","OUT027",6026.74888354334
"13397","NCN41","OUT035",2004.15080142333
"13398","FDW22","OUT013",4089.22590875334
"13399","FDI02","OUT013",1595.08973968333
"13400","FDV51","OUT045",2123.82892845
"13401","FDV48","OUT046",1236.25982578333
"13402","NCL17","OUT019",408.88935192
"13403","FDP46","OUT045",1479.61171208667
"13404","FDU10","OUT045",605.746593273332
"13405","FDT37","OUT010",679.117220633335
"13406","FDI27","OUT035",738.203741503334
"13407","FDN51","OUT046",4091.50426525667
"13408","FDW07","OUT035",1190.48967110333
"13409","FDN45","OUT049",2858.90131268333
"13410","DRN37","OUT027",4743.01515416999
"13411","DRF48","OUT049",2562.86183163334
"13412","FDP38","OUT019",220.437269636667
"13413","NCX18","OUT027",5385.62859149336
"13414","FDK45","OUT018",1829.53845961334
"13415","FDZ37","OUT049",1215.34688133333
"13416","FDS50","OUT018",3829.92006736668
"13417","NCR54","OUT018",3136.67086444667
"13418","NCS17","OUT035",1650.00017431
"13419","FDV31","OUT046",2204.16129377
"13420","DRE27","OUT017",1429.41781575667
"13421","FDN60","OUT013",2647.28279707666
"13422","FDK26","OUT013",3744.91218812667
"13423","FDX37","OUT018",1318.20040881
"13424","FDW31","OUT046",2095.06751140667
"13425","FDX26","OUT018",3176.63007208
"13426","DRL49","OUT019",299.132466046667
"13427","FDU49","OUT017",1886.76013016667
"13428","FDY58","OUT046",4065.11425026667
"13429","FDN03","OUT045",3625.68090167334
"13430","NCV06","OUT010",430.711956716667
"13431","FDH53","OUT045",1389.25047904333
"13432","FDG31","OUT018",756.627592653332
"13433","NCC06","OUT045",2694.65573209667
"13434","FDS13","OUT049",3990.10490046334
"13435","FDP16","OUT035",4410.61762233334
"13436","FDA35","OUT013",2960.04961539333
"13437","DRP47","OUT018",3564.37043125667
"13438","FDY28","OUT010",586.028349246666
"13439","FDY20","OUT035",1354.20632907333
"13440","NCH30","OUT017",1762.23557836
"13441","NCR29","OUT019",134.076828793333
"13442","NCP05","OUT013",2646.56893741333
"13443","NCF30","OUT019",286.615303983333
"13444","FDA08","OUT035",2150.99652016333
"13445","FDN51","OUT027",6285.54990427335
"13446","FDH12","OUT046",1648.90987132666
"13447","FDY39","OUT017",3245.15303183333
"13448","NCO53","OUT045",2562.40127558
"13449","FDB40","OUT046",2765.17120931666
"13450","FDH02","OUT049",868.903998886667
"13451","FDY11","OUT027",1731.35442056667
"13452","FDQ09","OUT019",350.42162557
"13453","FDP16","OUT013",4218.56137600666
"13454","NCF55","OUT018",351.008150983333
"13455","FDY09","OUT027",4594.82993460334
"13456","FDY39","OUT045",3324.34058734334
"13457","NCU53","OUT049",2231.19023263333
"13458","NCT41","OUT049",2506.7027113
"13459","FDJ45","OUT046",731.470883389999
"13460","FDR28","OUT013",2400.68933031333
"13461","FDN08","OUT013",1831.35116669334
"13462","FDJ07","OUT049",2006.23604263667
"13463","FDZ09","OUT027",3367.04916059333
"13464","FDQ14","OUT017",2293.63122035334
"13465","FDY12","OUT027",1494.73666849333
"13466","FDK57","OUT046",2058.65840485667
"13467","FDD20","OUT049",2319.81228511
"13468","FDS36","OUT018",2077.98303902
"13469","FDI40","OUT049",1765.40375437
"13470","FDJ40","OUT045",1966.00932766
"13471","FDE08","OUT013",2768.49095469666
"13472","DRK01","OUT013",1409.36332053667
"13473","FDC58","OUT049",590.851881603333
"13474","FDE50","OUT046",3886.81919111001
"13475","FDX48","OUT035",2338.57892339
"13476","DRM35","OUT018",2367.72899008666
"13477","FDG41","OUT013",1707.46462883333
"13478","FDB52","OUT046",2936.49364468333
"13479","FDV19","OUT045",2922.63183294001
"13480","DRG48","OUT017",2447.75166963334
"13481","FDI26","OUT013",3042.95149155667
"13482","FDU11","OUT019",419.967154253332
"13483","FDF59","OUT019",322.446651486666
"13484","FDR07","OUT049",1461.64666371667
"13485","NCE06","OUT017",1952.93970695
"13486","FDE10","OUT046",1986.70415603
"13487","NCO55","OUT046",1538.42124906
"13488","FDZ13","OUT013",755.008833113332
"13489","FDT50","OUT017",1162.47227446333
"13490","FDH12","OUT010",210.227137863333
"13491","FDD21","OUT045",1762.24836172
"13492","NCM05","OUT013",5568.61079387668
"13493","FDK04","OUT013",743.101410689998
"13494","FDN33","OUT017",1485.56390860333
"13495","NCM18","OUT010",198.334207686667
"13496","DRC25","OUT049",1521.38698909
"13497","FDT47","OUT017",1994.00238931001
"13498","FDD45","OUT027",2661.22129788333
"13499","NCD07","OUT018",1529.18196465333
"13500","NCY54","OUT010",595.693346173334
"13501","FDL12","OUT049",1524.03444291999
"13502","FDL02","OUT017",1743.86714396333
"13503","FDC60","OUT035",1987.07072331666
"13504","FDR37","OUT017",3447.88554761001
"13505","FDY16","OUT017",3197.91942656
"13506","FDU26","OUT045",1717.08641534
"13507","FDN24","OUT013",1023.87843653667
"13508","FDH44","OUT013",2424.27738148666
"13509","FDE23","OUT010",153.2714877
"13510","FDW60","OUT017",2992.34971505
"13511","FDQ55","OUT049",1929.29893551333
"13512","FDV32","OUT027",1981.77855653333
